tweet_id,favorites,retweets,user_followers,user_favourites,date_time
820494788566847489,0,633,6992407,134549,2017-01-15 04:56:16
820446719150292993,0,2879,6992407,134549,2017-01-15 01:45:15
820314633777061888,3606,633,6992407,134549,2017-01-14 17:00:24
820078625395449857,21413,7014,6992407,134549,2017-01-14 01:22:35
820013781606658049,0,1322,6992407,134549,2017-01-13 21:04:55
819952236453363712,5761,1322,6992407,134549,2017-01-13 17:00:21
819924195358416896,13930,5409,6992407,134549,2017-01-13 15:08:56
819711362133872643,14561,3502,6992407,134549,2017-01-13 01:03:12
819588359383371776,10354,2195,6992407,134549,2017-01-12 16:54:26
819347104292290561,7814,1341,6992407,134549,2017-01-12 00:55:47
819238181065359361,2482,451,6992407,134549,2017-01-11 17:42:57
819227688460238848,25020,7475,6992407,134549,2017-01-11 17:01:16
819015337530290176,0,40916,6992407,134549,2017-01-11 02:57:27
819015331746349057,0,21102,6992407,134549,2017-01-11 02:57:26
819006400881917954,48823,21102,6992407,134549,2017-01-11 02:21:57
819004803107983360,93467,40916,6992407,134549,2017-01-11 02:15:36
818646164899774465,0,23302,6992407,134549,2017-01-10 02:30:30
818627210458333184,24043,8325,6992407,134549,2017-01-10 01:15:10
818614493328580609,10679,2887,6992407,134549,2017-01-10 00:24:38
818588835076603904,0,6883,6992407,134549,2017-01-09 22:42:41
818536468981415936,11833,2772,6992407,134549,2017-01-09 19:14:36
818307523543449600,0,9081,6992407,134549,2017-01-09 04:04:51
818259473185828864,11939,2544,6992407,134549,2017-01-09 00:53:55
818145370475810820,13319,2901,6992407,134549,2017-01-08 17:20:31
817908911860748288,5235,881,6992407,134549,2017-01-08 01:40:55
817827839487737858,56227,30313,6992407,134549,2017-01-07 20:18:46
817777686764523521,11586,2977,6992407,134549,2017-01-07 16:59:28
817536400337801217,12794,3396,6992407,134549,2017-01-07 01:00:41
817502432452313088,0,3801,6992407,134549,2017-01-06 22:45:43
817423860136083457,37174,16799,6992407,134549,2017-01-06 17:33:29
817415592588222464,6097,1078,6992407,134549,2017-01-06 17:00:38
817181837579653120,0,9535,6992407,134549,2017-01-06 01:31:47
817171292965273600,9455,2248,6992407,134549,2017-01-06 00:49:53
817120970343411712,13166,2926,6992408,134549,2017-01-05 21:29:55
817056546584727552,9282,1848,6992408,134549,2017-01-05 17:13:55
816829038950027264,0,5291,6992408,134549,2017-01-05 02:09:53
816816676327063552,10834,2282,6992408,134549,2017-01-05 01:20:46
816697700272001025,10628,2460,6992408,134549,2017-01-04 17:27:59
816450570814898180,33158,9081,6992409,134549,2017-01-04 01:05:59
816336735214911488,9340,2188,6992409,134549,2017-01-03 17:33:39
816091915477250048,9683,2410,6992409,134549,2017-01-03 01:20:49
816062466425819140,0,1175,6992409,134549,2017-01-02 23:23:48
816014286006976512,0,5951,6992409,134549,2017-01-02 20:12:21
815990720817401858,5421,1175,6992409,134549,2017-01-02 18:38:42
815966073409433600,24393,9535,6992409,134549,2017-01-02 17:00:46
815745968457060357,0,4628,6992409,134549,2017-01-02 02:26:09
815736392542261248,10680,2539,6992409,134549,2017-01-02 01:48:06
815639385530101762,8925,1843,6992409,134549,2017-01-01 19:22:38
815390420867969024,11215,4255,6992409,134549,2017-01-01 02:53:20
814986499976527872,8289,1447,6992409,134549,2016-12-31 00:08:17
814638523311648768,12245,3035,6992409,134549,2016-12-30 01:05:33
814578408554463233,0,6527,6992409,134549,2016-12-29 21:06:41
814530161257443328,9412,2077,6992409,134549,2016-12-29 17:54:58
814153002265309185,31204,9743,6992409,134549,2016-12-28 16:56:16
813944609378369540,0,3611,6992409,134549,2016-12-28 03:08:11
813910438903693312,10083,2108,6992409,134549,2016-12-28 00:52:25
813812741911748608,39476,15720,6992409,134549,2016-12-27 18:24:12
813800681631023104,9066,1976,6992409,134549,2016-12-27 17:36:16
813217897535406080,20314,8167,6992409,134549,2016-12-26 03:00:30
813202720496779264,9972,2014,6992409,134549,2016-12-26 02:00:11
813187593374461952,21571,4897,6992409,134549,2016-12-26 01:00:05
813172488309972993,10147,2157,6992409,134549,2016-12-26 00:00:03
813157409116065792,8419,2483,6992409,134549,2016-12-25 23:00:08
813142292504645637,9134,2643,6992409,134549,2016-12-25 22:00:04
813130366689148928,4851,495,6992409,134549,2016-12-25 21:12:41
813127251579564032,12896,3512,6992409,134549,2016-12-25 21:00:18
813112105746448384,11226,3094,6992409,134549,2016-12-25 20:00:07
813096984823349248,11434,4053,6992409,134549,2016-12-25 19:00:02
813081950185472002,10730,3108,6992409,134549,2016-12-25 18:00:17
813066809284972545,8635,2180,6992409,134549,2016-12-25 17:00:08
813051746834595840,22771,8214,6992409,134549,2016-12-25 16:00:16
812781120811126785,8227,2139,6992409,134549,2016-12-24 22:04:54
812747805718642688,0,7795,6992409,134549,2016-12-24 19:52:31
812709060537683968,7201,1607,6992409,134549,2016-12-24 17:18:34
812503143955202048,6616,1375,6992409,134549,2016-12-24 03:40:19
812466873996607488,8697,2163,6992409,134549,2016-12-24 01:16:12
812372279581671427,14884,4118,6992409,134549,2016-12-23 19:00:19
811985624773361665,7904,1580,6992409,134549,2016-12-22 17:23:53
811744202451197953,8213,1812,6992409,134549,2016-12-22 01:24:33
811647686436880384,6061,832,6992409,134549,2016-12-21 19:01:02
811627233043480576,13935,3517,6992410,134549,2016-12-21 17:39:46
811386762094317568,22746,7186,6992410,134549,2016-12-21 01:44:13
810984652412424192,5811,1605,6992410,134549,2016-12-19 23:06:23
810896069567610880,9848,2006,6992410,134549,2016-12-19 17:14:23
810657578271330305,11924,2957,6992410,134549,2016-12-19 01:26:42
810284430598270976,38619,12847,6992410,134549,2016-12-18 00:43:57
810254108431155201,15972,3771,6992410,134549,2016-12-17 22:43:27
809920764300447744,16852,4370,6992410,134549,2016-12-17 00:38:52
809808892968534016,0,5514,6992410,134549,2016-12-16 17:14:20
809448704142938112,7537,1653,6992410,134549,2016-12-15 17:23:04
809220051211603969,21694,6314,6992410,134549,2016-12-15 02:14:29
809084759137812480,14381,3939,6992410,134549,2016-12-14 17:16:53
808838249661788160,10995,3413,6992410,134549,2016-12-14 00:57:20
808733504066486276,8599,2434,6992410,134549,2016-12-13 18:01:07
808501579447930884,12283,2914,6992410,134549,2016-12-13 02:39:32
808344865868283904,46247,23302,6992411,134549,2016-12-12 16:16:49
808134635716833280,0,6704,6992411,134549,2016-12-12 02:21:26
808106460588765185,9489,2452,6992411,134549,2016-12-12 00:29:28
808001312164028416,13687,3960,6992411,134549,2016-12-11 17:31:39
807621403335917568,15873,4137,6992411,134549,2016-12-10 16:22:02
807106840509214720,122677,60912,6992411,134549,2016-12-09 06:17:20
807059379405148160,0,8249,6992411,134549,2016-12-09 03:08:45
807010152071229440,14176,4285,6992411,134549,2016-12-08 23:53:08
806629075125202948,81899,39291,6992411,134549,2016-12-07 22:38:52
806620845233815552,0,6201,6992411,134549,2016-12-07 22:06:10
806576416489959424,5270,2166,6992411,134549,2016-12-07 19:09:37
806542213899489280,11121,2664,6992411,134549,2016-12-07 16:53:43
806242860592926720,0,13156,6992411,134549,2016-12-06 21:04:11
806219024703037440,6984,1347,6992411,134549,2016-12-06 19:29:28
805958939288408065,0,6039,6992411,134549,2016-12-06 02:15:59
805932879469572096,8994,2133,6992411,134549,2016-12-06 00:32:26
805826884734976000,7164,2059,6992411,134549,2016-12-05 17:31:15
805823200554876929,0,9067,6992411,134549,2016-12-05 17:16:37
805520635690676224,6242,1856,6992411,134549,2016-12-04 21:14:20
805487436403003392,9546,2844,6992411,134549,2016-12-04 19:02:24
805207613751304193,8474,1907,6992411,134549,2016-12-04 00:30:29
804738756058218496,14964,4328,6993379,134550,2016-12-02 17:27:25
804475857670639616,6705,2262,6992411,134549,2016-12-02 00:02:45
804413760345620481,0,3612,6992411,134549,2016-12-01 19:56:00
804026241225523202,48590,18233,6992411,134549,2016-11-30 18:16:08
803773340896923648,10954,3108,6992411,134549,2016-11-30 01:31:12
803692223237865472,0,8353,6993379,134550,2016-11-29 20:08:52
803638050916102144,11977,4666,6992411,134549,2016-11-29 16:33:36
803380650405482500,8447,2086,6992411,134549,2016-11-28 23:30:47
803321560782307329,0,6002,6992411,134549,2016-11-28 19:35:59
803276597545603072,10931,2778,6992412,134549,2016-11-28 16:37:19
802952499103731712,9827,2251,6992412,134549,2016-11-27 19:09:28
802624713319034886,0,3290,6992412,134549,2016-11-26 21:26:58
802600418706604034,7757,1648,6992412,134549,2016-11-26 19:50:26
802572683846291456,9747,2820,6992412,134549,2016-11-26 18:00:13
802323869084381190,17720,6575,6992412,134549,2016-11-26 01:31:31
802265048156610565,6913,1524,6992412,134549,2016-11-25 21:37:47
802239329049477120,9877,2927,6992412,134549,2016-11-25 19:55:35
802185808107208704,0,303,6992412,134549,2016-11-25 16:22:55
801958328846974976,8426,1921,6992412,134549,2016-11-25 01:18:59
801854953262350336,1918,262,6992412,134549,2016-11-24 18:28:13
801538201127157760,8930,2313,6992412,134549,2016-11-23 21:29:33
801285448605831168,6608,934,6992412,134549,2016-11-23 04:45:12
801167903437357056,26730,6704,6992412,134549,2016-11-22 20:58:07
801127390143516673,0,4475,6992412,134549,2016-11-22 18:17:08
801115127852503040,8802,2351,6992412,134549,2016-11-22 17:28:25
800859414831898624,753,108,6992412,134549,2016-11-22 00:32:18
800855607700029440,0,1834,6992412,134549,2016-11-22 00:17:10
800751577355128832,11440,3119,6992412,134549,2016-11-21 17:23:47
800513324630806528,14326,3386,6992411,134549,2016-11-21 01:37:04
800459316964663297,10298,2414,6992411,134549,2016-11-20 22:02:27
800443802682937345,0,4864,6992411,134549,2016-11-20 21:00:48
800388270626521089,12156,3148,6992411,134549,2016-11-20 17:20:08
800188575492947969,0,4431,6992411,134549,2016-11-20 04:06:37
800141422401830912,16682,2879,6992411,134549,2016-11-20 00:59:15
800018252395122689,30962,14831,6992411,134549,2016-11-19 16:49:49
799774291445383169,0,5278,6992411,134549,2016-11-19 00:40:24
799757965289017345,9165,2430,6992411,134549,2016-11-18 23:35:32
799422933579902976,8769,2147,6992411,134549,2016-11-18 01:24:14
799308762079035393,0,6234,6992411,134549,2016-11-17 17:50:33
799297110730567681,10818,3124,6992411,134549,2016-11-17 17:04:16
799063482566066176,8818,2765,6992411,134549,2016-11-17 01:35:54
798933969379225600,14364,5042,6992411,134549,2016-11-16 17:01:16
798925684722855936,8092,1614,6992411,134549,2016-11-16 16:28:21
798705661114773508,0,7457,6992411,134549,2016-11-16 01:54:03
798701998996647937,0,8800,6992411,134549,2016-11-16 01:39:30
798697898615730177,0,7324,6992411,134549,2016-11-16 01:23:12
798694562394996736,0,5596,6992411,134549,2016-11-16 01:09:57
798686750113755136,0,2610,6992411,134549,2016-11-16 00:38:54
798682547630837760,0,5329,6992411,134549,2016-11-16 00:22:12
798673117451325440,0,6246,6992411,134549,2016-11-15 23:44:44
798665375516884993,0,4372,6992411,134549,2016-11-15 23:13:58
798644042770751489,0,2083,6992411,134549,2016-11-15 21:49:12
798628517273620480,0,2210,6992411,134549,2016-11-15 20:47:30
798585098161549313,0,6429,6992411,134549,2016-11-15 17:54:59
798576900688019456,0,6635,6992411,134549,2016-11-15 17:22:24
798340744599797760,0,3786,6992411,134549,2016-11-15 01:44:00
798209839306514432,11311,2865,6992411,134549,2016-11-14 17:03:50
797971864723324932,12704,3533,6992411,134549,2016-11-14 01:18:12
797545162159308800,15834,5457,6992411,134549,2016-11-12 21:02:38
797236660651966464,21816,7457,6992411,134549,2016-11-12 00:36:46
797165961484890113,249,31,6992411,134549,2016-11-11 19:55:50
796904159865868288,0,10034,6992411,134549,2016-11-11 02:35:32
796865951799083009,8366,2134,6992411,134549,2016-11-11 00:03:42
796759840936919040,12945,3439,6992411,134549,2016-11-10 17:02:03
796563435802726400,0,8237,6992411,134549,2016-11-10 04:01:37
796484825502875648,8269,1979,6993379,134550,2016-11-09 22:49:15
796387464403357696,12026,4683,6992411,134549,2016-11-09 16:22:22
796177847564038144,0,16114,6992411,134549,2016-11-09 02:29:25
796149749086875649,35325,16114,6992411,134549,2016-11-09 00:37:46
796125600683540480,5399,2008,6992411,134549,2016-11-08 23:01:49
796116448414461957,9912,2723,6992411,134549,2016-11-08 22:25:27
796080075804475393,9224,2602,6992411,134549,2016-11-08 20:00:55
796031486298386433,11784,4155,6992411,134549,2016-11-08 16:47:50
795464331001561088,54385,26821,6992411,134549,2016-11-07 03:14:10
795400264262053889,11025,3226,6992411,134549,2016-11-06 22:59:35
795076730285391872,17713,6099,6992411,134549,2016-11-06 01:33:58
794983741416415232,0,3803,6992411,134549,2016-11-05 19:24:28
794926597468000259,11216,2606,6992411,134549,2016-11-05 15:37:24
794355576146903043,0,11583,6992411,134549,2016-11-04 01:48:22
794332329137291264,10433,2976,6992411,134549,2016-11-04 00:15:59
794205286408003585,10045,3735,6992411,134549,2016-11-03 15:51:10
793962221541933056,18381,5514,6992411,134549,2016-11-02 23:45:19
793845145112371200,10042,2112,6992411,134549,2016-11-02 16:00:06
793614319594401792,0,3523,6992411,134549,2016-11-02 00:42:53
793601777308463104,8698,1843,6992411,134549,2016-11-01 23:53:02
793500921481273345,11673,2684,6992411,134549,2016-11-01 17:12:16
793286476301799424,26877,10346,6992411,134549,2016-11-01 03:00:09
793271401113350145,9422,2655,6992411,134549,2016-11-01 02:00:14
793256262322548741,21790,9366,6992411,134549,2016-11-01 01:00:05
793241302385262592,11495,3696,6992411,134549,2016-11-01 00:00:38
793226087023144960,10731,3220,6992411,134549,2016-10-31 23:00:11
793210959003287553,9745,3166,6992411,134549,2016-10-31 22:00:04
793195938047070209,16672,6326,6992411,134549,2016-10-31 21:00:23
793180763617361921,7548,2234,6992411,134549,2016-10-31 20:00:05
793165685325201412,10252,3127,6992411,134549,2016-10-31 19:00:10
793150605191548928,6736,1923,6992411,134549,2016-10-31 18:00:14
793135492858580992,7042,2791,6992411,134549,2016-10-31 17:00:11
793120401413079041,13847,4383,6992411,134549,2016-10-31 16:00:13
792913359805018113,15659,4518,6992411,134549,2016-10-31 02:17:31
792883833364439040,12342,4802,6992411,134549,2016-10-31 00:20:11
792773781206999040,8019,1888,6992411,134549,2016-10-30 17:02:53
792394556390137856,14726,4821,6992411,134549,2016-10-29 15:55:58
792050063153438720,7835,2021,6992411,134549,2016-10-28 17:07:05
791821351946420224,0,23651,6992411,134549,2016-10-28 01:58:16
791784077045166082,0,10879,6992411,134549,2016-10-27 23:30:09
791780927877898241,0,4271,6992411,134549,2016-10-27 23:17:38
791774931465953280,49204,24997,6992411,134549,2016-10-27 22:53:48
791672322847637504,12821,3523,6992411,134549,2016-10-27 16:06:04
791406955684368384,14331,4628,6992411,134549,2016-10-26 22:31:36
791312159183634433,9587,2857,6992411,134549,2016-10-26 16:14:55
791026214425268224,0,4642,6992411,134549,2016-10-25 21:18:40
790987426131050500,10805,2403,6992411,134549,2016-10-25 18:44:32
790946055508652032,18122,5291,6992411,134549,2016-10-25 16:00:09
790723298204217344,0,2610,6992411,134549,2016-10-25 01:14:59
790698755171364864,8943,2142,6992411,134549,2016-10-24 23:37:28
790581949425475584,22568,8056,6992411,134549,2016-10-24 15:53:19
790337589677002753,8531,2100,6992411,134549,2016-10-23 23:42:19
790277117346975746,13698,3611,6992411,134549,2016-10-23 19:42:02
790227638568808452,0,4027,6992411,134549,2016-10-23 16:25:25
789986466051088384,10103,2610,6992411,134549,2016-10-23 00:27:05
789960241177853952,0,4674,6992411,134549,2016-10-22 22:42:52
789903600034189313,11353,4651,6992411,134549,2016-10-22 18:57:48
789628658055020548,8212,1995,6992411,134549,2016-10-22 00:45:17
789599242079838210,7394,2175,6992411,134549,2016-10-21 22:48:24
789530877013393408,12839,3803,6992411,134549,2016-10-21 18:16:44
789314372632018944,9396,2593,6992411,134549,2016-10-21 03:56:25
789280767834746880,0,5576,6992410,134549,2016-10-21 01:42:53
789268448748703744,9946,2912,6992410,134549,2016-10-21 00:53:56
789137962068021249,10592,3136,6992410,134549,2016-10-20 16:15:26
788908386943430656,29868,13948,6992410,134549,2016-10-20 01:03:11
788765914992902144,29932,11583,6992410,134549,2016-10-19 15:37:03
788552643979468800,0,8129,6992410,134549,2016-10-19 01:29:35
788412144018661376,16995,5960,6992410,134549,2016-10-18 16:11:17
788178268662984705,7889,2385,6992410,134549,2016-10-18 00:41:57
788150585577050112,6712,1461,6992410,134549,2016-10-17 22:51:57
788070120937619456,0,3834,6992410,134549,2016-10-17 17:32:13
788039637453406209,6703,1490,6992410,134549,2016-10-17 15:31:05
787810552592695296,9465,3429,6992410,134549,2016-10-17 00:20:47
787717603741622272,11130,3125,6992410,134549,2016-10-16 18:11:26
787397959788929025,11814,3184,6992410,134549,2016-10-15 21:01:17
787322443945877504,8501,1960,6992410,134549,2016-10-15 16:01:13
787111942498508800,0,7534,6992410,134549,2016-10-15 02:04:45
786963064373534720,28975,8998,6992410,134549,2016-10-14 16:13:10
786729988674449408,0,2725,6992410,134549,2016-10-14 00:47:00
786709082849828864,19832,6829,6992410,134549,2016-10-13 23:23:56
786664955043049472,11641,2884,6992410,134549,2016-10-13 20:28:35
786595970293370880,10255,3487,6992410,134549,2016-10-13 15:54:28
786363235746385920,11894,3938,6992410,134549,2016-10-13 00:29:39
786286427768250368,8695,3218,6992410,134549,2016-10-12 19:24:27
786233965241827333,16708,5374,6992410,134549,2016-10-12 15:55:59
786051337297522688,1566,174,6992410,134549,2016-10-12 03:50:17
786036967502913536,0,7934,6992410,134549,2016-10-12 02:53:11
785927819176054784,12392,3541,6992410,134549,2016-10-11 19:39:28
785872687017132033,7285,2052,6993378,134550,2016-10-11 16:00:24
785639753186217984,8518,2484,6992410,134549,2016-10-11 00:34:48
785533386513321988,9936,2261,6992410,134549,2016-10-10 17:32:08
785515384317313025,6650,1421,6992410,134549,2016-10-10 16:20:36
785264754247995392,7912,1844,6992410,134549,2016-10-09 23:44:41
785170936622350336,13185,5462,6992410,134549,2016-10-09 17:31:53
784826020293709826,11055,3612,6992410,134549,2016-10-08 18:41:19
784517518371221505,9774,2848,6992410,134549,2016-10-07 22:15:26
784431430411685888,6198,1437,6993378,134550,2016-10-07 16:33:21
784183165795655680,21920,9067,6992410,134549,2016-10-07 00:06:50
784057939640352768,32578,12531,6992410,134549,2016-10-06 15:49:14
783839966405230592,32757,12142,6992410,134549,2016-10-06 01:23:05
783821107061198850,8012,2207,6992410,134549,2016-10-06 00:08:09
783695101801398276,11363,3611,6992410,134549,2016-10-05 15:47:27
783466772167098368,9213,2529,6992410,134549,2016-10-05 00:40:09
783391753726550016,18393,6195,6992410,134549,2016-10-04 19:42:03
783347506784731136,0,6302,6992410,134549,2016-10-04 16:46:14
783334639985389568,31823,13156,6992410,134549,2016-10-04 15:55:06
783085703974514689,8854,2485,6992410,134549,2016-10-03 23:25:55
782969140009107456,26274,8249,6992410,134549,2016-10-03 15:42:44
782747134529531904,8121,1565,6992410,134549,2016-10-03 01:00:34
782722598790725632,18780,6039,6992410,134549,2016-10-02 23:23:04
782598640137187329,8473,2105,6992410,134549,2016-10-02 15:10:30
782305867769217024,18135,6239,6992410,134549,2016-10-01 19:47:08
782021823840026624,0,6993,6992410,134549,2016-10-01 00:58:26
781955203444699136,12073,3770,6992410,134549,2016-09-30 20:33:43
781661882474196992,11371,3036,6992410,134549,2016-09-30 01:08:10
781655249211752448,4357,1254,6992410,134549,2016-09-30 00:41:48
781524693396357120,22572,6201,6992410,134549,2016-09-29 16:03:01
781308096455073793,7758,2859,6992410,134549,2016-09-29 01:42:20
781251288990355457,9178,2357,6992410,134549,2016-09-28 21:56:36
781163403222056960,10625,3050,6992410,134549,2016-09-28 16:07:23
780931614150983680,23535,8237,6993378,134550,2016-09-28 00:46:20
780858289093574656,7812,2234,6992410,134549,2016-09-27 19:54:58
780800785462489090,5997,1456,6992410,134549,2016-09-27 16:06:28
780601303617732608,13148,3729,6992410,134549,2016-09-27 02:53:48
780543529827336192,6845,1946,6993378,134550,2016-09-26 23:04:13
780496263422808064,0,4163,6992410,134549,2016-09-26 19:56:24
780476555013349377,0,132,6992410,134549,2016-09-26 18:38:05
780459368902959104,5745,1191,6992410,134549,2016-09-26 17:29:48
780192070812196864,9469,2511,6992410,134549,2016-09-25 23:47:39
780092040432480260,0,2577,6992410,134549,2016-09-25 17:10:10
780074436359819264,13325,5596,6992410,134549,2016-09-25 16:00:13
779834332596887552,20690,7934,6992410,134549,2016-09-25 00:06:08
779377524342161408,9598,3487,6992410,134549,2016-09-23 17:50:56
779124354206535695,0,20597,6992410,134549,2016-09-23 01:04:56
779123168116150273,12833,4080,6992410,134549,2016-09-23 01:00:13
779056095788752897,16080,5072,6992410,134549,2016-09-22 20:33:42
778990705243029504,21770,8158,6992410,134549,2016-09-22 16:13:51
778774459159379968,0,11152,6992410,134549,2016-09-22 01:54:34
778764940568104960,933,409,6992410,134549,2016-09-22 01:16:45
778748913645780993,7495,1495,6992410,134549,2016-09-22 00:13:04
778650543019483137,6272,1675,6992410,134549,2016-09-21 17:42:10
778624900596654080,5051,1133,6992410,134549,2016-09-21 16:00:17
778408200802557953,14807,4872,6992410,134549,2016-09-21 01:39:11
778396591732486144,0,13704,6992410,134549,2016-09-21 00:53:04
778383385161035776,6350,1228,6992410,134549,2016-09-21 00:00:35
778286810187399168,11269,3701,6992410,134549,2016-09-20 17:36:50
778039087836069888,9193,2956,6992410,134549,2016-09-20 01:12:28
778027034220126208,7125,1817,6992410,134549,2016-09-20 00:24:34
777953400541634568,0,3936,6992410,134549,2016-09-19 19:31:59
777885040357281792,6898,1837,6992410,134549,2016-09-19 15:00:20
777684233540206592,12192,3290,6992410,134549,2016-09-19 01:42:24
777641927919427584,0,4764,6992410,134549,2016-09-18 22:54:18
777621514455814149,9512,2790,6992410,134549,2016-09-18 21:33:11
777189768882946048,15537,4832,6992410,134549,2016-09-17 16:57:35
776819012571455488,0,15327,6992410,134549,2016-09-16 16:24:19
776813020089548800,5301,1351,6992410,134549,2016-09-16 16:00:31
776477788987613185,9623,3138,6992410,134549,2016-09-15 17:48:25
776249906839351296,0,10250,6992410,134549,2016-09-15 02:42:54
776218204058357768,32565,17841,6992410,134549,2016-09-15 00:36:55
776201521193218049,10410,2814,6992410,134549,2016-09-14 23:30:38
776113305656188928,12739,4864,6992410,134549,2016-09-14 17:40:06
776088319444877312,1991,171,6992410,134549,2016-09-14 16:00:49
775898661951791106,0,17290,6992410,134549,2016-09-14 03:27:11
775842724423557120,12719,2998,6992410,134549,2016-09-13 23:44:54
775733305207554048,15022,4475,6992410,134549,2016-09-13 16:30:07
775729183532220416,14020,5113,6992410,134549,2016-09-13 16:13:44
775364825476165632,8062,3337,6992410,134549,2016-09-12 16:05:54
775350846108426240,11017,4376,6992410,134549,2016-09-12 15:10:21
775085132600442880,16867,5278,6992410,134549,2016-09-11 21:34:30
774757898236878852,9246,1970,6992410,134549,2016-09-10 23:54:11
774639387460112384,7278,1944,6992410,134549,2016-09-10 16:03:16
774314403806253056,23606,6234,6992410,134549,2016-09-09 18:31:54
773985732834758656,11650,4340,6992410,134549,2016-09-08 20:45:53
773922284943896577,6930,1928,6993378,134550,2016-09-08 16:33:46
773704687002451968,7145,1828,6992410,134549,2016-09-08 02:09:06
773670353721753600,5768,1445,6992410,134549,2016-09-07 23:52:41
773547596996571136,23904,6883,6992410,134549,2016-09-07 15:44:53
773336787167145985,0,5691,6992410,134549,2016-09-07 01:47:12
773308824254029826,25160,8330,6992410,134549,2016-09-06 23:56:05
773247561583001600,10175,3576,6992410,134549,2016-09-06 19:52:39
773191612633579521,10823,4584,6992410,134549,2016-09-06 16:10:20
772877495989305348,9303,4330,6992410,134549,2016-09-05 19:22:09
772826264096874500,8645,2592,6992410,134549,2016-09-05 15:58:34
772615324260794368,0,3754,6992410,134549,2016-09-05 02:00:22
772581559778025472,7014,1889,6992410,134549,2016-09-04 23:46:12
772193107915964416,6513,1545,6992410,134549,2016-09-03 22:02:38
772152991789019136,4090,1256,6993378,134550,2016-09-03 19:23:13
772117678702071809,4058,815,6992410,134549,2016-09-03 17:02:54
772114945936949249,2934,525,6992410,134549,2016-09-03 16:52:02
772102971039580160,4338,1031,6992410,134549,2016-09-03 16:04:27
771908950375665664,7110,2113,6992410,134549,2016-09-03 03:13:29
771770456517009408,13011,3786,6992410,134549,2016-09-02 18:03:10
771500966810099713,8948,2915,6992410,134549,2016-09-02 00:12:18
771380798096281600,11402,5691,6992410,134549,2016-09-01 16:14:48
771171053431250945,0,8414,6992410,134549,2016-09-01 02:21:21
771136648247640064,9959,3252,6992410,134549,2016-09-01 00:04:38
771102124360998913,6728,1600,6992410,134549,2016-08-31 21:47:27
771014301343748096,7442,1838,6992410,134549,2016-08-31 15:58:28
771004394259247104,0,246,6992410,134549,2016-08-31 15:19:06
770787852854652928,5368,1365,6992410,134549,2016-08-31 00:58:39
770772759874076672,5616,1572,6992410,134549,2016-08-30 23:58:40
770743923962707968,0,50715,6992410,134549,2016-08-30 22:04:05
770655142660169732,7930,1942,6992410,134549,2016-08-30 16:11:18
770414278348247044,6806,2295,6992410,134549,2016-08-30 00:14:12
770293558247038976,6751,1658,6992410,134549,2016-08-29 16:14:30
770093767776997377,0,3385,6992410,134549,2016-08-29 03:00:36
770069151037685760,8200,2563,6992410,134549,2016-08-29 01:22:47
769940425801170949,34053,10743,6992410,134549,2016-08-28 16:51:16
769695466921623552,6923,1853,6992410,134549,2016-08-28 00:37:54
769335591808995329,0,8547,6992410,134549,2016-08-27 00:47:53
769212283578875904,5841,1910,6992410,134549,2016-08-26 16:37:54
768970937022709760,15602,7279,6992410,134549,2016-08-26 00:38:52
768909767477751808,0,3010,6992410,134549,2016-08-25 20:35:48
768855141948723200,4544,992,6992410,134549,2016-08-25 16:58:45
768609597686943744,4460,1342,6992410,134549,2016-08-25 00:43:02
768596291618299904,5441,1416,6992410,134549,2016-08-24 23:50:10
768554158521745409,0,6480,6992410,134549,2016-08-24 21:02:45
768473857036525572,14717,3813,6992410,134549,2016-08-24 15:43:39
768193404517830656,11809,3936,6992410,134549,2016-08-23 21:09:14
767884188863397888,5137,1563,6992410,134549,2016-08-23 00:40:31
767754930266464257,17342,6002,6992410,134549,2016-08-22 16:06:54
767500508068192258,8080,2592,6992410,134549,2016-08-21 23:15:55
767191397493538821,13286,4251,6992410,134549,2016-08-21 02:47:37
767122157629476866,10930,3169,6992410,134549,2016-08-20 22:12:29
766864461642756096,0,6297,6992410,134549,2016-08-20 05:08:29
766793450729734144,5497,1513,6992410,134549,2016-08-20 00:26:19
766714921925144576,2805,427,6992410,134549,2016-08-19 19:14:16
766693177336135680,4359,877,6992410,134549,2016-08-19 17:47:52
766423258543644672,6511,1767,6992410,134549,2016-08-18 23:55:18
766313316352462849,7329,2096,6992410,134549,2016-08-18 16:38:26
766078092750233600,0,2878,6992410,134549,2016-08-18 01:03:45
766069199026450432,4627,968,6992410,134549,2016-08-18 00:28:24
766008592277377025,4041,551,6992410,134549,2016-08-17 20:27:34
765719909049503744,7817,2392,6992410,134549,2016-08-17 01:20:27
765669560888528897,5606,1356,6992410,134549,2016-08-16 22:00:23
765395769549590528,28468,3763,6992410,134549,2016-08-16 03:52:26
765371061932261376,7650,2387,6993378,134550,2016-08-16 02:14:15
765222098633691136,12561,3754,6992410,134549,2016-08-15 16:22:20
764857477905154048,6930,1961,6992410,134549,2016-08-14 16:13:27
764259802650378240,6540,1691,6992410,134549,2016-08-13 00:38:30
763956972077010945,795,59,6992410,134549,2016-08-12 04:35:10
763837565564780549,13646,4642,6992410,134549,2016-08-11 20:40:41
763183847194451968,5853,1648,6992410,134549,2016-08-10 01:23:03
763167063695355904,0,3356,6992410,134549,2016-08-10 00:16:21
763103485927849985,7951,2523,6992410,134549,2016-08-09 20:03:43
762699858130116608,13172,4027,6992410,134549,2016-08-08 17:19:51
